tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
64018,130699,True,Thu Nov 30 08:31:24 +0000 2017,"@AmazonHelp Par un vendeur tiers, mais dans le suivi c'est marqué qu'il avait bien envoyé les produits",64019,64017
64019,AmazonHelp,False,Thu Nov 30 08:46:00 +0000 2017,"@130699 Votre commande est bien expédiée. La livraison sera effectuée d'ici le 15/12 au plus tard comme indiquée. Pour en savoir plus, je vous propose de contacter le vendeur directement via la page suivante : https://t.co/ddW1g41ivP ^SB",64020,64018
64020,130699,True,Thu Nov 30 08:46:50 +0000 2017,"@AmazonHelp Ok, merci :)",,64019
64062,130706,True,Thu Nov 30 07:49:01 +0000 2017,@AmazonHelp They told me to wait 5 business days to investigate and another 5 days for the refund..what a joke..wasted so much of my time and energy...atleast i should get some compensation,64061,64063
64063,AmazonHelp,False,Thu Nov 30 07:47:26 +0000 2017,@130706 I understand your concern regarding the refund. Please drop in your details here: https://t.co/GIJyeYqKE0 and we will assist you. ^AH,64062,64064
64064,130706,True,Thu Nov 30 07:18:30 +0000 2017,@118919 I've received a tampered product...i want my refund asap.. i spent hour talking to your customer support and they were useless,64063,
64079,AmazonHelp,False,Thu Nov 30 08:14:29 +0000 2017,"@130710 Si le problème persiste, je vous invite à reprendre contact avec notre service client s'il vous plait. Bonne journée. ^SB",64080,64081
64080,130710,True,Thu Nov 30 08:16:16 +0000 2017,"@AmazonHelp Noooooon, ce n'est pas la peine, merci. Je verrai directement avec le transporteur. Comme d'habitude. Eux, au moins, j'arrive à leur parler.",,64079
64081,130710,True,Thu Nov 30 08:09:59 +0000 2017,"@AmazonHelp Ouiiiiiiii, bien suuuuuuuûr... PARCE QUE VOUS ALLEZ AVOIR UN GESTE COMMERCIAL AVEC MOI, PEUT-ÊTRE???? Vous ne l'avez JAMAIS fait, alors...",64079,64082
64144,130724,True,Thu Nov 30 07:46:18 +0000 2017,@AmazonHelp I have given the reply for the 6th time now,64142,64148
64148,AmazonHelp,False,Thu Nov 30 07:40:57 +0000 2017,"@130724 Please reply to the email received from our team. We will check and connect with you accordingly. Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW",64144,64149
64149,130724,True,Thu Nov 30 07:09:20 +0000 2017,"So many days yet no update. @AmazonHelp 
There are cases of fraud pick ups.
Guys be aware @130725 @130726 @17497 @130727 @115530 @130728 @115531 @115532 @130729 @115533 @130730 https://t.co/dLyuiAUNro",64148,
64153,AmazonHelp,False,Thu Nov 30 08:03:00 +0000 2017,"@130698 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. 2/2 ^KK",64154,64155
64154,130698,True,Thu Nov 30 08:18:08 +0000 2017,@AmazonHelp They are just providing the details which is available in portal. Even they have increased the delivery date and it will be delivered on Monday.i placed order on last Monday ..ok and you will deliver on next monday. Even customer service dint guarantee it.,"64156,64157,64158",64153
64155,130698,True,Thu Nov 30 07:49:41 +0000 2017,". @AmazonHelp I purchased Kindle cover which was about to deliver yesterday. Till the morning same status was in https://t.co/sunmZYKKA1 it is showing delivery by Monday. Why the fuck u offer prime membership if u hv to do all this.
Order no:-  408-6217882-7253940","64153,64163,64164",
64180,130733,True,Thu Nov 30 07:29:16 +0000 2017,"@AmazonHelp No. I was assured by CS via chat credit would appear in 5 or so hrs. I just waited longer in case. Yet I'm still being given the ""these gift order #s have been redeemed"" when nope, still not in my account either as ebooks or credit.",64179,64181
64181,AmazonHelp,False,Thu Nov 30 07:24:27 +0000 2017,"@130733 Sorry to hear that, were you given a waiting time period? ^AS",64180,64182
64182,130733,True,Thu Nov 30 07:21:49 +0000 2017,"@AmazonHelp Three days, and case still unresolved. It doesn't even seem your people ""get"" what the problem is. Escalate the case to tech or whatever to investigate where the missing credits went. Replied to A1OMV7KNFMOJF0 and barely managed to sound patient.",64181,
65700,AmazonHelp,False,Thu Nov 30 08:54:48 +0000 2017,@131036 I am sorry to hear this. Please click on the following link to contact us: https://t.co/JzP7hlA23B.^GA,65701,65702
65701,131036,True,Thu Nov 30 09:15:30 +0000 2017,"@AmazonHelp Sorry, I fail to see how pointing me at your self help page is meant to help. May as well just call again. Please take ownership of the case and give me regular updates. While I've got your attention. It would be nice to have a case management section in account details.",65703,65700
65703,AmazonHelp,False,Thu Nov 30 09:24:30 +0000 2017,"@131036 Hi. The link we provided previously was the ""Contact Us"" link. As we are unable to access accounts through social media, it is the best means of proceeding. ^DC",65704,65701
65704,131036,True,Thu Nov 30 09:40:21 +0000 2017,"@AmazonHelp In other words: Call us, because we don't hand out ticket numbers to reference issues. You see, there lies the problem. For all I do, all I get is: ""you already have a call open, we'll get back to you"".",,65703
65702,131036,True,Thu Nov 30 08:51:59 +0000 2017,"@AmazonHelp 24 hours come and gone, but no update yet again. Do I have to call to get one?",65700,65705
65791,131048,True,Wed Nov 29 12:21:27 +0000 2017,@AmazonHelp Have filled it again. Please check.,65790,65792
65792,AmazonHelp,False,Wed Nov 29 12:08:31 +0000 2017,"@131048 We haven't received your details yet. I request you to kindly fill in the details once again through: https://t.co/GIJyeYqKE0 so that we can work on this right away, without any further delay. ^SU",65791,65793
65793,131048,True,Wed Nov 29 11:49:40 +0000 2017,@AmazonHelp Already filled it multiple time but no reply from your end.,65792,65794
65794,AmazonHelp,False,Wed Nov 29 11:32:57 +0000 2017,@131048 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB,65793,65795
65795,131048,True,Wed Nov 29 11:23:14 +0000 2017,"@115851 @115821 @115850 Thanks for lying, but let me remind no one is begger here to accept your alms. Refnd my money as promised. First robbed 2000 from my account and now stopped my refund, how much more you will rob? https://t.co/KtsEywyx8Y",65794,
65797,131049,True,Thu Nov 30 08:38:43 +0000 2017,@AmazonHelp Je ne vois pas où je peux le signaler sur mon espace client ? J’ai envoyé un message au vendeur qui est resté sans réponse,65796,65798
65798,AmazonHelp,False,Thu Nov 30 08:37:28 +0000 2017,@131049 L'avez-vous signalé à notre SAV ? ^SN,65797,65799
65799,131049,True,Thu Nov 30 08:25:17 +0000 2017,@AmazonHelp Le suivi Colissimo dit que le colis a été livré dans la boîte aux lettres. Ma réclamation et leur recherche le confirme...je suis donc perdant de 30€ et ma surprise a été ratée,65798,65800
65893,131072,True,Thu Nov 30 08:34:07 +0000 2017,@AmazonHelp Your agent says it is third party delivery.. he can't reschedule it as it is already paid... He kept calling....  Order 406-9195017-4997117,"65894,65895",65892
65894,AmazonHelp,False,Thu Nov 30 09:07:00 +0000 2017,"@131072 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. 2/2 ^KK",65896,65893
65896,131072,True,Thu Nov 30 09:10:55 +0000 2017,@AmazonHelp its already been collected by my friend . so no worries.. Just make sure that ur agents dont create their own rules,65897,65894
66204,131141,True,Wed Nov 22 07:31:51 +0000 2017,"@AmazonHelp I’m afraid I need to retract that?!  After numerous emails &amp; phone calls, still not sorted! The words were great, just not the actions to follow it up 😩😩😩",66203,66205
66205,AmazonHelp,False,Sat Nov 18 15:03:00 +0000 2017,@131141 So glad we could get everything sorted out! We take account security extremely seriously! ^AD,66204,66206
66206,131141,True,Sat Nov 18 14:51:08 +0000 2017,@115821 well done amazon! I’ve just identified a fraud on my account &amp; your advisor was reassuring &amp; sorted it all out! Great customer service 👍🏻,66205,
67439,AmazonHelp,False,Thu Nov 30 09:26:00 +0000 2017,"@131404 Hi, we don't get advanced notice of when it will go live. Please check back for updates. ^KI",,67440
67440,131404,True,Thu Nov 30 09:16:19 +0000 2017,"Hey @115830, when is Vikings being released? I thought it was supposed to be today?",67439,
67447,AmazonHelp,False,Thu Nov 30 09:24:29 +0000 2017,"@131406 Thanks for sharing your idea, Deepak. I've noted your comments and will forward this feedback internally. ^SC",,67448
67448,131406,True,Thu Nov 30 08:50:07 +0000 2017,"@115850  I hav an idea that will encourage sellers to sell globally. how about Introducing a new feature in the ""amazon pay"" so sellers can load funds for the subscriptn fees as many sellers still hesitate for Intl Credit Card due to several reasons this might surely help them",67447,
67486,131415,True,Thu Nov 30 09:47:08 +0000 2017,@AmazonHelp The only email I have received said that the money that was ‘pending’ would be taken out or would be cancelled when I received my order but it hasn’t so I still have almost £200 pending and don’t know if the payments are coming or going over a week after I got the first delivery,67487,67485
67487,AmazonHelp,False,Thu Nov 30 09:50:33 +0000 2017,@131415 I am sorry to hear this Lois. Can you please contact us through the following link so we can investigate this for you and we will also look to see can we change the delivery method for you: https://t.co/JzP7hlA23B.^GA,67488,67486
67488,131415,True,Thu Nov 30 10:27:24 +0000 2017,"@AmazonHelp I have done and it is the 3rd email I have sent in the last 2 days, is there a way you can ensure I get a reply please as I still haven’t had one since I first queried the payment issues last week?",67489,67487
67536,131422,True,Thu Nov 30 09:29:07 +0000 2017,@AmazonHelp ご丁寧にリプライをありがとうございます。今後は、そちらで確認したいと思います！,67538,67535
67538,AmazonHelp,False,Thu Nov 30 09:35:28 +0000 2017,@131422 とんでもないです！どうぞよろしくお願いいたします。 EK,,67536
67576,AmazonHelp,False,Thu Nov 30 09:01:29 +0000 2017,@131428 Glad to hear your enjoying it! ^MI,,67577
67577,131428,True,Thu Nov 30 08:58:00 +0000 2017,Studying @3973 articles on @115821 #Kindle using article-mode is amazing🤓🤓 https://t.co/eXWWXCrYwM,67576,
67580,AmazonHelp,False,Thu Nov 30 09:01:00 +0000 2017,@131430 Could you please share the link to the promotion?  We will look into it. ^AH,67581,67582
67581,131430,True,Thu Nov 30 09:02:44 +0000 2017,"@AmazonHelp https://t.co/gDlLQGfUqy
I saw that banner n clicked
Upon clicking i checked..only Cleartrip gvs @3922% off n rest others having 10% off.. but nowhere found bookmyshow",67583,67580
67582,131430,True,Thu Nov 30 08:32:59 +0000 2017,"@115850  Upto 20% off on instant gvs.. 
Why have you guys listed BOOKMYSHOW in banner when the offer is not available for Bookmyshow.. making us fool...😒 https://t.co/u9iAa27wZJ",67580,
69636,131781,True,Thu Nov 30 10:36:33 +0000 2017,@AmazonHelp Tomorrow,69637,69635
69637,AmazonHelp,False,Thu Nov 30 10:50:00 +0000 2017,"@131781 Hello, if it doesn't arrive by tomorrow please get back in touch! ^HS",69638,69636
69638,131781,True,Thu Nov 30 10:50:37 +0000 2017,@AmazonHelp As I said. I’ve cancelled it. And I’ll cancel prime if it reoccurrs,,69637
69716,131794,True,Thu Nov 30 09:32:48 +0000 2017,@AmazonHelp Today is 30 but its not yet delivered though you promised today. Plz share delivery boy contact no asap,69714,69718
69718,AmazonHelp,False,Wed Nov 29 11:32:56 +0000 2017,@131794 The package has to undergo a few more checks and scans before we hand it over to an agent for delivery. As requested earlier kindly wait until the estimates and this would be delivered at the earliest to you.  ^KK,69716,69719
69719,131794,True,Wed Nov 29 11:03:40 +0000 2017,"@AmazonHelp My order is lying at Gorakhpur hub today since 6Am but no courier boy has been assigned for delivery though it is to be delivered in center city  You cant even deliver one day before. Very poor service.

Flipkart do mentions 3-4 but delivers in 1-2 day. My mistek chosse amazn",69718,69720
69720,AmazonHelp,False,Tue Nov 28 16:42:28 +0000 2017,"@131794 I get your concern about the order, Talha. We ship &amp; deliver orders as per the estimates shared with you. Please wait till the estimates, I'm positive your order should be delivered soon. Appreciate your understanding. ^KH",69719,69721
69721,131794,True,Tue Nov 28 16:15:27 +0000 2017,"@115850 plz expedite the delivery of my order placed by mob no- 8010757001. Its urgent, you guyz didnt even give me option to pay 1 day delivery charge as well. Its my first order with u. Dont brk my trust. reaching twitter almost brks it.",69720,
69730,AmazonHelp,False,Thu Nov 30 09:51:33 +0000 2017,@131798 コンビニ・ATM・ネットバンキング・電子マネー払いのお支払番号は、ご注文の出荷準備が開始されるタイミングで発行されます。出荷準備開始後は、注文履歴の「領収書／購入明細書」からお支払い番号を確認頂けます。発行まで今しばらくお待ちください。 EK,,69731
69731,131798,True,Thu Nov 30 09:41:04 +0000 2017,am͜a͉zonさん予約したのに支払い番号も来ないし酷いや,69730,
69764,AmazonHelp,False,Thu Nov 30 09:48:00 +0000 2017,@131804 アマゾンです。発送のＥメールに記載されているリンクまたはアプリの通知は注文履歴にアクセスされますので、そちらから配送状況をご確認ください。ご利用ありがとうございます。ET,,69765
69765,131804,True,Thu Nov 30 09:17:50 +0000 2017,Amazonの配達状況見ようとしたら注文内容に飛ぶんだがどして？,69764,
69772,131806,True,Thu Nov 30 10:03:08 +0000 2017,@AmazonHelp you cancelled my order bc you thought someone else was on my account but i cant repurchase it bc it was a lightning deal,69775,69771
69775,AmazonHelp,False,Thu Nov 30 10:07:34 +0000 2017,@131806 Hi Ruby. We wouldn't have the option to replace a canceled order. You would need to replace the order directly. Have you since regained access to your account? ^NV,69776,69772
69776,131806,True,Thu Nov 30 10:17:36 +0000 2017,"@AmazonHelp I can't replace the order as it was the nintendo switch bundle cyber monday deal so it was a different price than usual, I have access to my account though",69777,69775
69860,131818,True,Thu Nov 30 10:03:51 +0000 2017,@AmazonHelp Supuestamente me llegaba ayer porque pague un poco mas para que llegara ayer pero resulta que se ha retrasado y correos que es el transportista dicen que todavia no lo tienen cuando rn amazon ponr q si,69861,69859
69861,AmazonHelp,False,Thu Nov 30 10:10:00 +0000 2017,"@131818 Gracias por la información Alejandro, en este caso lo recomendable es contactar con el Equipo de Servicio al Cliente para mas ayuda por medio del siguiente enlace: https://t.co/3VUNgKvI9r ^FZ",,69860
69957,131827,True,Fri Dec 01 09:23:48 +0000 2017,@AmazonHelp Sir waiting for your early action. huge amount is blocked,69959,69956
69959,AmazonHelp,False,Fri Dec 01 09:42:00 +0000 2017,@131827 I understand how worrisome such a situation can be. I'd like to inform you that we've sent the correspondence to your registered email ID. Kindly check it here: https://t.co/8DAc10S7ww ^EM,,69957
71829,AmazonHelp,False,Thu Nov 30 10:27:30 +0000 2017,"@132118 Apologies for any trouble with our seller support team, Kiran. Please fill out this form: https://t.co/GIJyeYqKE0 and we'll do the needful. ^RI",,71830
71830,132118,True,Thu Nov 30 09:57:10 +0000 2017,@115850 performance seller support is not working well. Please do not trouble your sellers if they wanted to understand the proceeding activities.,71829,
71843,132121,True,Thu Nov 30 10:13:25 +0000 2017,@AmazonHelp I’ve already done this and changed my password and it still won’t log me in 🤷🏼‍♀️,71842,71844
71844,AmazonHelp,False,Thu Nov 30 10:12:26 +0000 2017,"@132121 Hi Zoe, have you checked to make sure your username and password are correct? You could always try to choose the ""forgot username/password"" option and follow the instructions from there. ^HS",71843,71845
71845,132121,True,Thu Nov 30 10:06:44 +0000 2017,"@115830 been trying to login to my account to place an order, but it won’t let me! What’s going on?! #Irritating",71844,
71877,132126,True,Thu Nov 30 11:08:04 +0000 2017,"@AmazonHelp Genau, ""Originals"" wie ""The Grand Tour"". Super, dann kann ich bequem reisen :)
Danke!",71879,71876
71879,AmazonHelp,False,Thu Nov 30 11:29:36 +0000 2017,@132126 Sehr gerne :) Viel Spaß beim Reisen! ^AM,,71877
71910,132133,True,Thu Nov 30 10:15:30 +0000 2017,"@AmazonHelp Hola. vendedor externo.

Vendedor: LVWIT LIGHTING",71908,71911
71911,AmazonHelp,False,Thu Nov 30 10:13:30 +0000 2017,"@132133 Hola Fran, lamentamos el inconveniente. ¿Podrías comentarnos si el producto fue vendido y enviado por Amazon o bien por un vendedor externo? ^FZ",71910,71912
71912,132133,True,Thu Nov 30 10:09:08 +0000 2017,Hola @116928 ¿Qué puedo hacer si una pieza de mi último pedido no funciona? Gracias,71911,
71932,AmazonHelp,False,Thu Nov 30 10:13:00 +0000 2017,"@132140 Hi, have we provided a rough availability date on the product detail page? All of our most recent availability information would be on there. Which one of our sites are you uisng?
 Is it https://t.co/xib1YBfkwP of our others?^PJ","71933,71934",71935
71933,132140,True,Thu Nov 30 10:17:10 +0000 2017,@AmazonHelp Specifically this one https://t.co/lOvLuVmXHu,71936,71932
71936,AmazonHelp,False,Thu Nov 30 10:29:32 +0000 2017,"@132140 Juanmi, we don't have any more stock of this item right now, and we're not sure when we'll be able to get more but you can keep an eye on our Website to verify the availability. ^VL",71937,71933
71937,132140,True,Thu Nov 30 10:30:41 +0000 2017,"@AmazonHelp Alright, thank you!",,71936
71934,132140,True,Thu Nov 30 10:15:05 +0000 2017,@AmazonHelp It is Amazon.es,,71932
71935,132140,True,Thu Nov 30 10:08:13 +0000 2017,"@AmazonHelp Good morning, do you have any information about when will Intel Core i5 8400 CPU be available to buy? Thanks!",71932,
71979,132151,True,Thu Nov 30 10:29:11 +0000 2017,@AmazonHelp I put something on my wishlist last night for £59.99 (&amp; it's still showing that price atm on my list) click on the actual product &amp; price jumps up to £84.99?,71981,71978
71981,AmazonHelp,False,Thu Nov 30 10:34:34 +0000 2017,"@132151 Hey Ron, do you have the link to the item on the website? ^RS",71982,71979
71982,132151,True,Thu Nov 30 10:43:11 +0000 2017,"@AmazonHelp Sorry! I don't to hand. It's the 'Lego Star Wars The Last Jedi BB-8'. £59.99 on my wishlist, £84.99 when I click on the link.",71983,71981
72020,AmazonHelp,False,Thu Nov 30 09:59:00 +0000 2017,"@132160 Eeeeeek, we're excited for you! Hope you have a blast! 🎤🎵🎵🎵 ^JC.",,72021
72021,132160,True,Thu Nov 30 09:51:58 +0000 2017,Thanks again @120474 another stress free ticket purchase this morning.. @132161 tickets in the bag for next July 😁 #LittleMix #amazontickets,72020,
73425,AmazonHelp,False,Thu Nov 30 10:56:00 +0000 2017,"@132421 Unfortunately, it is not possible to choose the carrier upfront. If you have any issues with your order, our customer service is always there to help you: https://t.co/24XL9C4y1x ^KM",73426,73427
73426,132421,True,Thu Nov 30 11:29:35 +0000 2017,"@AmazonHelp What a bummer :( it’s not just this order, DHL is like a synonym for issues (at least on delivery’s to my address).",,73425
73427,132421,True,Thu Nov 30 10:40:37 +0000 2017,"Hi @116316 , I’m a customer from The Netherlands and was wondering if you could send future orders ONLY with PostNL and NEVER with the unreliable DHL?",73425,
73461,AmazonHelp,False,Thu Nov 30 10:53:00 +0000 2017,"@132429 Sorry about this, we're unable to access your account via Twitter to look further into this for you. Can you contact us here:  https://t.co/JzP7hlA23B so we can take a look? ^MI",,73462
73462,132429,True,Thu Nov 30 10:49:37 +0000 2017,@AmazonHelp No idea. My app tells me it was delivered.,73461,73463
73554,132447,True,Thu Nov 30 11:07:55 +0000 2017,@AmazonHelp Merci !,73555,73553
73555,AmazonHelp,False,Thu Nov 30 11:20:30 +0000 2017,@132447 À votre service,,73554
74320,132638,True,Thu Nov 30 20:37:06 +0000 2017,@AmazonHelp Dankeschön! Bin schon fleißig am anschauen. :D,74318,74323
74323,AmazonHelp,False,Thu Nov 30 20:36:01 +0000 2017,@132638 Eine gute Entscheidung! Wir wünschen viel Spaß beim Ausprobieren :) ^BL,74320,74324
74324,132638,True,Thu Nov 30 20:29:24 +0000 2017,Habe mir heute mal den Prime-Probemonat von @116316 geholt. 😁,74323,
74634,132714,True,Thu Nov 30 11:24:57 +0000 2017,"@AmazonHelp Si y me dicen que me ponga en contacto con vosotros, os doy el numero de pedido o algun dato?",74636,74633
74636,AmazonHelp,False,Thu Nov 30 11:31:31 +0000 2017,"@132714 Entiendo Asier. Por este medio no contamos con acceso a tu cuenta, puedes entrar en contacto con nuestro Soporte al Cliente mediante el siguiente enlace: https://t.co/OjvUxwnzPe. ^AZ",,74634
74716,132727,True,Sat Nov 25 10:59:44 +0000 2017,@AmazonHelp Comment je peux annuler ma commande si jamais ?,74715,74717
74717,AmazonHelp,False,Sat Nov 25 10:42:24 +0000 2017,"@132727 Dans le cas de refus de paiement, c'est votre banque qui ne nous donne pas l'autorisation de prélèvement. Vous pouvez relancer le paiement de votre commande depuis votre compte. Si c'est encore refusé, veuillez prendre contact avec votre banque. ^ARC","74716,74718",74719
74719,132727,True,Sat Nov 25 10:23:41 +0000 2017,"@AmazonHelp J'ai reçu un mail oui, ils proposent des raisons mais ne disent pas pourquoi exactement",74717,74720
74730,132727,True,Fri Nov 24 18:40:13 +0000 2017,@AmazonHelp Oh que oui ! Ils ont vraiment bien travaillé sur ce dernier jeu !,74729,74731
74731,AmazonHelp,False,Fri Nov 24 18:18:00 +0000 2017,@132727 Je l'adore aussi 😍 Son costume rouge et blanc me fascine. ^MA,74730,74732
74732,132727,True,Fri Nov 24 17:50:06 +0000 2017,"@AmazonHelp Il est génial, je n'avais pas été aussi conquise par un assassin depuis le grand Ezio. Il a une histoire très touchante et j'aime beaucoup sa personnalité, il me fait énormément penser à Ezio c'est dingue",74731,74733
74775,AmazonHelp,False,Thu Nov 30 11:04:00 +0000 2017,@132737 We've sent a correspondence regarding this here: https://t.co/8DAc10S7ww; Kindly check and reply so that we can check further on this. ^VN,74776,74777
74776,132737,True,Thu Nov 30 17:16:00 +0000 2017,"@AmazonHelp Dear @AmazonHelp, I am going to install the product ( as it is very delayed now☹️) and send you the charges for the same. Kindly reimburse the balance in form of amazon pay balance.  Thank you.",74778,74775
74777,132737,True,Thu Nov 30 10:43:11 +0000 2017,@AmazonHelp Waiting for further update.,74775,74781
75977,133006,True,Thu Nov 30 12:03:53 +0000 2017,@AmazonHelp Sure! It's co.uk,75979,75976
75979,AmazonHelp,False,Thu Nov 30 12:16:30 +0000 2017,"@133006 We want to help you figure this out! Please reach out to us here,  https://t.co/JzP7hlA23B

-RD",75980,75977
75980,133006,True,Thu Nov 30 13:18:29 +0000 2017,@AmazonHelp Yes! I will. Thank you,,75979
76005,133012,True,Thu Nov 30 12:42:01 +0000 2017,"@AmazonHelp eu vou na portaria antes para saber se chegou ou não, aí qualquer coisa eu mando um e-mail",76007,76004
76007,AmazonHelp,False,Thu Nov 30 12:45:30 +0000 2017,"@133012 Ta bom, nós avisa! ^DA",,76005
76033,AmazonHelp,False,Thu Nov 30 11:38:31 +0000 2017,"@133016 Me apena mucho esta experiencia, Robert. Por favor reporta lo sucedido con nuestro equipo de Soporte al Cliente https://t.co/yUdBaXIHo2 para verificar tu caso, ya que por este medio no contamos con acceso a tu cuenta. ^VL",76034,76035
76034,133016,True,Thu Nov 30 11:49:55 +0000 2017,"@AmazonHelp Acabo de hacerlo y me entero que vuestro servicio de 'llamadme"" no funciona. He enviado un correo, a ver si alguien me hace caso.",76036,76033
76035,133016,True,Thu Nov 30 11:34:10 +0000 2017,@116928  y @4498 unos inútiles. Llevo 2 semanas pidiendo la recogida de un paquete y todavía no se han presentado. #inutiles #decepcion #amazonsucks,76033,
76047,AmazonHelp,False,Thu Nov 30 11:35:00 +0000 2017,"@133020 Hello, I am very sorry to hear this. What is the latest tracking information available for your parcel? Have a look here: https://t.co/aaDyEz1VgE ^CR",76048,76049
76048,133020,True,Thu Nov 30 11:36:14 +0000 2017,@AmazonHelp Now staring 30.11.17 to 05.12.17 #rubbish,76050,76047
76049,133020,True,Thu Nov 30 11:28:24 +0000 2017,@115830 my delivery didn’t arrive for the second day yesterday. This is ridiculous.,76047,
76073,133022,True,Thu Nov 30 00:01:30 +0000 2017,"@AmazonHelp No, I’ve received nothing. Zero outreach or update. Even when the arrived and realized they forgot the package, no notice or anything. I’m the one calling to ask where my stuff is. Date still says 27th (ordered 23rd). https://t.co/1MExeVS8p7",76072,76074
76074,AmazonHelp,False,Wed Nov 29 23:41:33 +0000 2017,@133022 I'm sorry for the delay in your package! Have you received an updated delivery date?  ^AR,76073,76075
76075,133022,True,Wed Nov 29 23:35:10 +0000 2017,@AmazonHelp So still nothing.,76074,76076
77339,133240,True,Sun Dec 03 11:49:01 +0000 2017,@AmazonHelp Delivery date changed once again!!,77340,77338
77340,AmazonHelp,False,Sun Dec 03 12:12:00 +0000 2017,"@133240 I do apologize for the delays you've experienced in receiving your parcel, Steffan.  This is certainly not the level of service we strive to deliver. Could you contact us by phone or chat using the link ^SD provided so we can take a closer look with you? ^AZ",,77339
77347,133241,True,Fri Dec 01 16:19:40 +0000 2017,"@AmazonHelp How many times I have to give my details. Case is alrdy open with ur support team. 
Atleast kuch toh kaam karo. I m not here to spoon feed u. Disgusting @115850",77348,77346
77348,AmazonHelp,False,Fri Dec 01 16:37:08 +0000 2017,@133241 We'll not be able to gain access to your order details on social platform. Please share the required details from the link provided earlier and we'll check this for you. ^YP,77349,77347
77349,133241,True,Fri Dec 01 16:40:17 +0000 2017,"@AmazonHelp Wow...then why this Twitter Handle is created.
Alrdy provided all the details to ur support team
Upto u if u wanna help and try to solve my issues beyond ur boundaries https://t.co/oNpFViH8ME","77350,77351",77348
77372,133246,True,Thu Nov 30 12:28:43 +0000 2017,"@AmazonHelp Amazon themselves, cancelled the order and ordered a (more expensive) similar item cause it wasn't to be in stock till first week of January after ordering Wednesday last week and it saying it was to be delivered today. Having so many problems with Amazon recently.",77374,77371
77374,AmazonHelp,False,Thu Nov 30 12:43:35 +0000 2017,@133246 I'm sorry to hear about this! We are here to help. Please reach out to us here: https://t.co/JzP7hlA23B Thanks for reaching out! ^VR,77375,77372
77375,133246,True,Thu Nov 30 12:46:02 +0000 2017,"@AmazonHelp Sick of contacting support, 4 times in the last week for an order I didn't even get.",,77374
77421,133250,True,Fri Dec 01 05:52:49 +0000 2017,"@AmazonHelp Please don't irritate me,
I write 3 times in your given link but no proper solution they provide
#UNINSTALLAMAZON",77422,77420
77422,AmazonHelp,False,Fri Dec 01 06:10:00 +0000 2017,@133250 We've sent the correspondence to your registered email ID. Kindly check it here: https://t.co/8DAc10S7ww and write back to the email. We will respond on the same. ^GK,"77423,77424",77421
77423,133250,True,Fri Dec 01 06:29:53 +0000 2017,"@AmazonHelp Because i wish public know your hidden term condition and your cruel behavior
#UNINSTALLAMAZON",,77422
77424,133250,True,Fri Dec 01 06:26:36 +0000 2017,"@AmazonHelp No, i dont talk privately , i talk here in public, because they dont know what terrible your service and customer support @115850 
#UNINSTALLAMAZON",77425,77422
77501,133265,True,Thu Nov 30 12:36:17 +0000 2017,"@AmazonHelp Muchas gracias, ya está solucionado! Esta tarde lo tengo en casa! 🤗👍",77503,77500
77503,AmazonHelp,False,Thu Nov 30 12:39:00 +0000 2017,"@133265 Perfecto Carolina. :D 
¡Que tengas una excelente tarde!
^DB",,77501
77522,AmazonHelp,False,Thu Nov 30 12:14:00 +0000 2017,"@133271 I understand your concern regarding the order. However, we wouldn't be able to access your account on Twitter. Kindly reply to the correspondence you received from us for further assistance. ^BV",,77523
77523,133271,True,Thu Nov 30 12:06:26 +0000 2017,@115850 I realise you and your executive not helpful for concern what I do? Please refund.i don't want product.,77522,77524
77529,AmazonHelp,False,Thu Nov 30 12:13:00 +0000 2017,"@133273 Oh no! This is not what we want to happen! Please reach out to us here https://t.co/hApLpMlfHN via phone or chat so we can get this sorted for you.
^AV",,77530
77530,133273,True,Thu Nov 30 12:00:45 +0000 2017,"Hey @AmazonHelp, I think you have a problem... I'm not Ann, and I got an email yesterday saying thank you for activating my FireTV stick, that I hadn't yet taken out of the box, so I assume someone now has one attached to my account. #amazon #fail #badsecurity https://t.co/vI6MYW4fGH",77529,
77569,AmazonHelp,False,Thu Nov 30 12:08:00 +0000 2017,@133284 Prime delivery is a one-day delivery service. We deliver the order one day after we dispatch it. You can find out more info via the following link https://t.co/3FjAsUgcY5.^SM,77570,77571
77570,133284,True,Thu Nov 30 12:15:12 +0000 2017,"@AmazonHelp I've just ordered a couple of things with prime delivery and it's stating 2nd December the delivery will be here by, is that correct? https://t.co/aRKTBhsRzV",77572,77569
77571,133284,True,Thu Nov 30 11:43:48 +0000 2017,"@115830 What's the deal with #Prime ? There's literally no 1 day delivery options now all seemingly 2 day, not what we signed up for.",77569,
77573,AmazonHelp,False,Thu Nov 30 12:07:27 +0000 2017,"@133285 Hola Núria, sentimos el inconveniente. Recuerda que puedes reportar lo que indicas con nuestros compañeros de Soporte al Cliente. ^DA",,77574
